Ano,Mês,Valor,Estado
2023,Janeiro,12.0,Goiás
2023,Fevereiro,88.0,Goiás
2023,Março,104.0,Goiás
2023,Abril,134.0,Goiás
2023,Maio,292.0,Goiás
2023,Junho,343.0,Goiás
2023,Julho,366.0,Goiás
2023,Agosto,488.0,Goiás
2023,Setembro,651.0,Goiás
2023,Outubro,369.0,Goiás
2023,Novembro,181.0,Goiás
2023,Dezembro,132.0,Goiás
2024,Janeiro,126.0,Goiás
2024,Fevereiro,120.0,Goiás
2024,Março,219.0,Goiás
2024,Abril,115.0,Goiás
2024,Maio,230.0,Goiás
2024,Junho,260.0,Goiás
2024,Julho,495.0,Goiás
2024,Agosto,1120.0,Goiás
2024,Setembro,3111.0,Goiás
2024,Outubro,451.0,Goiás
2024,Novembro,49.0,Goiás
2024,Dezembro,66.0,Goiás
2025,Janeiro,104.0,Goiás
2025,Fevereiro,66.0,Goiás
2025,Março,96.0,Goiás
2025,Abril,45.0,Goiás
2025,Maio,93.0,Goiás
2025,Junho,,Goiás
2025,Julho,,Goiás
2025,Agosto,,Goiás
2025,Setembro,,Goiás
2025,Outubro,,Goiás
2025,Novembro,,Goiás
2025,Dezembro,,Goiás
1998,Janeiro,,Maranhão
1998,Fevereiro,,Maranhão
1998,Março,,Maranhão
1998,Abril,,Maranhão
1998,Maio,,Maranhão
1998,Junho,78.0,Maranhão
1998,Julho,276.0,Maranhão
1998,Agosto,1177.0,Maranhão
1998,Setembro,3933.0,Maranhão
1998,Outubro,5140.0,Maranhão
1998,Novembro,2235.0,Maranhão
1998,Dezembro,1396.0,Maranhão
1999,Janeiro,54.0,Maranhão
1999,Fevereiro,6.0,Maranhão
1999,Março,17.0,Maranhão
1999,Abril,4.0,Maranhão
1999,Maio,3.0,Maranhão
1999,Junho,32.0,Maranhão
1999,Julho,258.0,Maranhão
1999,Agosto,897.0,Maranhão
1999,Setembro,1739.0,Maranhão
1999,Outubro,3207.0,Maranhão
1999,Novembro,1494.0,Maranhão
1999,Dezembro,1001.0,Maranhão
2000,Janeiro,19.0,Maranhão
2000,Fevereiro,11.0,Maranhão
2000,Março,6.0,Maranhão
2000,Abril,6.0,Maranhão
2000,Maio,28.0,Maranhão
2000,Junho,94.0,Maranhão
2000,Julho,233.0,Maranhão
2000,Agosto,839.0,Maranhão
2000,Setembro,1364.0,Maranhão
2000,Outubro,2654.0,Maranhão
2000,Novembro,2267.0,Maranhão
2000,Dezembro,1462.0,Maranhão
2001,Janeiro,29.0,Maranhão
2001,Fevereiro,1.0,Maranhão
2001,Março,,Maranhão
2001,Abril,2.0,Maranhão
2001,Maio,21.0,Maranhão
2001,Junho,101.0,Maranhão
2001,Julho,549.0,Maranhão
2001,Agosto,2035.0,Maranhão
2001,Setembro,4550.0,Maranhão
2001,Outubro,6597.0,Maranhão
2001,Novembro,3521.0,Maranhão
2001,Dezembro,1290.0,Maranhão
2002,Janeiro,49.0,Maranhão
2002,Fevereiro,116.0,Maranhão
2002,Março,16.0,Maranhão
2002,Abril,28.0,Maranhão
2002,Maio,71.0,Maranhão
2002,Junho,227.0,Maranhão
2002,Julho,1675.0,Maranhão
2002,Agosto,3789.0,Maranhão
2002,Setembro,5543.0,Maranhão
2002,Outubro,7152.0,Maranhão
2002,Novembro,8421.0,Maranhão
2002,Dezembro,3377.0,Maranhão
2003,Janeiro,575.0,Maranhão
2003,Fevereiro,13.0,Maranhão
2003,Março,24.0,Maranhão
2003,Abril,112.0,Maranhão
2003,Maio,236.0,Maranhão
2003,Junho,865.0,Maranhão
2003,Julho,2675.0,Maranhão
2003,Agosto,2407.0,Maranhão
2003,Setembro,7799.0,Maranhão
2003,Outubro,8588.0,Maranhão
2003,Novembro,7536.0,Maranhão
2003,Dezembro,3718.0,Maranhão
2004,Janeiro,338.0,Maranhão
2004,Fevereiro,24.0,Maranhão
2004,Março,43.0,Maranhão
2004,Abril,98.0,Maranhão
2004,Maio,324.0,Maranhão
2004,Junho,818.0,Maranhão
2004,Julho,1677.0,Maranhão
2004,Agosto,2426.0,Maranhão
2004,Setembro,6807.0,Maranhão
2004,Outubro,5386.0,Maranhão
2004,Novembro,10348.0,Maranhão
2004,Dezembro,5296.0,Maranhão
2005,Janeiro,674.0,Maranhão
2005,Fevereiro,73.0,Maranhão
2005,Março,19.0,Maranhão
2005,Abril,99.0,Maranhão
2005,Maio,108.0,Maranhão
2005,Junho,662.0,Maranhão
2005,Julho,1984.0,Maranhão
2005,Agosto,3118.0,Maranhão
2005,Setembro,7805.0,Maranhão
2005,Outubro,8704.0,Maranhão
2005,Novembro,6670.0,Maranhão
2005,Dezembro,3775.0,Maranhão
2006,Janeiro,386.0,Maranhão
2006,Fevereiro,36.0,Maranhão
2006,Março,19.0,Maranhão
2006,Abril,20.0,Maranhão
2006,Maio,89.0,Maranhão
2006,Junho,520.0,Maranhão
2006,Julho,1416.0,Maranhão
2006,Agosto,2416.0,Maranhão
2006,Setembro,3782.0,Maranhão
2006,Outubro,4270.0,Maranhão
2006,Novembro,6879.0,Maranhão
2006,Dezembro,3469.0,Maranhão
2007,Janeiro,634.0,Maranhão
2007,Fevereiro,21.0,Maranhão
2007,Março,89.0,Maranhão
2007,Abril,76.0,Maranhão
2007,Maio,294.0,Maranhão
2007,Junho,1477.0,Maranhão
2007,Julho,2786.0,Maranhão
2007,Agosto,10780.0,Maranhão
2007,Setembro,11245.0,Maranhão
2007,Outubro,9694.0,Maranhão
2007,Novembro,5191.0,Maranhão
2007,Dezembro,2478.0,Maranhão
2008,Janeiro,203.0,Maranhão
2008,Fevereiro,59.0,Maranhão
2008,Março,6.0,Maranhão
2008,Abril,40.0,Maranhão
2008,Maio,101.0,Maranhão
2008,Junho,687.0,Maranhão
2008,Julho,1542.0,Maranhão
2008,Agosto,1777.0,Maranhão
2008,Setembro,3575.0,Maranhão
2008,Outubro,5018.0,Maranhão
2008,Novembro,5728.0,Maranhão
2008,Dezembro,3386.0,Maranhão
2009,Janeiro,400.0,Maranhão
2009,Fevereiro,30.0,Maranhão
2009,Março,39.0,Maranhão
2009,Abril,27.0,Maranhão
2009,Maio,25.0,Maranhão
2009,Junho,312.0,Maranhão
2009,Julho,1182.0,Maranhão
2009,Agosto,2181.0,Maranhão
2009,Setembro,3107.0,Maranhão
2009,Outubro,2839.0,Maranhão
2009,Novembro,6505.0,Maranhão
2009,Dezembro,2485.0,Maranhão
2010,Janeiro,457.0,Maranhão
2010,Fevereiro,104.0,Maranhão
2010,Março,129.0,Maranhão
2010,Abril,143.0,Maranhão
2010,Maio,300.0,Maranhão
2010,Junho,1225.0,Maranhão
2010,Julho,2601.0,Maranhão
2010,Agosto,6826.0,Maranhão
2010,Setembro,11813.0,Maranhão
2010,Outubro,4095.0,Maranhão
2010,Novembro,6082.0,Maranhão
2010,Dezembro,2502.0,Maranhão
2011,Janeiro,195.0,Maranhão
2011,Fevereiro,14.0,Maranhão
2011,Março,43.0,Maranhão
2011,Abril,46.0,Maranhão
2011,Maio,98.0,Maranhão
2011,Junho,689.0,Maranhão
2011,Julho,1159.0,Maranhão
2011,Agosto,2192.0,Maranhão
2011,Setembro,5086.0,Maranhão
2011,Outubro,3171.0,Maranhão
2011,Novembro,4038.0,Maranhão
2011,Dezembro,2584.0,Maranhão
2012,Janeiro,461.0,Maranhão
2012,Fevereiro,84.0,Maranhão
2012,Março,54.0,Maranhão
2012,Abril,114.0,Maranhão
2012,Maio,370.0,Maranhão
2012,Junho,987.0,Maranhão
2012,Julho,3693.0,Maranhão
2012,Agosto,10519.0,Maranhão
2012,Setembro,7376.0,Maranhão
2012,Outubro,5911.0,Maranhão
2012,Novembro,2644.0,Maranhão
2012,Dezembro,2086.0,Maranhão
2013,Janeiro,316.0,Maranhão
2013,Fevereiro,72.0,Maranhão
2013,Março,45.0,Maranhão
2013,Abril,83.0,Maranhão
2013,Maio,132.0,Maranhão
2013,Junho,603.0,Maranhão
2013,Julho,1332.0,Maranhão
2013,Agosto,2374.0,Maranhão
2013,Setembro,4312.0,Maranhão
2013,Outubro,3221.0,Maranhão
2013,Novembro,2368.0,Maranhão
2013,Dezembro,2597.0,Maranhão
2014,Janeiro,291.0,Maranhão
2014,Fevereiro,17.0,Maranhão
2014,Março,40.0,Maranhão
2014,Abril,66.0,Maranhão
2014,Maio,140.0,Maranhão
2014,Junho,786.0,Maranhão
2014,Julho,2027.0,Maranhão
2014,Agosto,5338.0,Maranhão
2014,Setembro,4357.0,Maranhão
2014,Outubro,5574.0,Maranhão
2014,Novembro,3710.0,Maranhão
2014,Dezembro,2329.0,Maranhão
2015,Janeiro,458.0,Maranhão
2015,Fevereiro,78.0,Maranhão
2015,Março,41.0,Maranhão
2015,Abril,103.0,Maranhão
2015,Maio,184.0,Maranhão
2015,Junho,850.0,Maranhão
2015,Julho,1616.0,Maranhão
2015,Agosto,5411.0,Maranhão
2015,Setembro,5502.0,Maranhão
2015,Outubro,6387.0,Maranhão
2015,Novembro,4159.0,Maranhão
2015,Dezembro,3647.0,Maranhão
2016,Janeiro,395.0,Maranhão
2016,Fevereiro,268.0,Maranhão
2016,Março,70.0,Maranhão
2016,Abril,103.0,Maranhão
2016,Maio,186.0,Maranhão
2016,Junho,693.0,Maranhão
2016,Julho,2182.0,Maranhão
2016,Agosto,3849.0,Maranhão
2016,Setembro,3109.0,Maranhão
2016,Outubro,5617.0,Maranhão
2016,Novembro,3826.0,Maranhão
2016,Dezembro,1491.0,Maranhão
2017,Janeiro,178.0,Maranhão
2017,Fevereiro,44.0,Maranhão
2017,Março,32.0,Maranhão
2017,Abril,90.0,Maranhão
2017,Maio,157.0,Maranhão
2017,Junho,644.0,Maranhão
2017,Julho,1973.0,Maranhão
2017,Agosto,3001.0,Maranhão
2017,Setembro,9243.0,Maranhão
2017,Outubro,4538.0,Maranhão
2017,Novembro,2706.0,Maranhão
2017,Dezembro,2970.0,Maranhão
2018,Janeiro,281.0,Maranhão
2018,Fevereiro,15.0,Maranhão
2018,Março,93.0,Maranhão
2018,Abril,50.0,Maranhão
2018,Maio,203.0,Maranhão
2018,Junho,738.0,Maranhão
2018,Julho,1457.0,Maranhão
2018,Agosto,2833.0,Maranhão
2018,Setembro,3177.0,Maranhão
2018,Outubro,1832.0,Maranhão
2018,Novembro,2309.0,Maranhão
2018,Dezembro,904.0,Maranhão
2019,Janeiro,712.0,Maranhão
2019,Fevereiro,74.0,Maranhão
2019,Março,57.0,Maranhão
2019,Abril,63.0,Maranhão
2019,Maio,139.0,Maranhão
2019,Junho,749.0,Maranhão
2019,Julho,1078.0,Maranhão
2019,Agosto,3366.0,Maranhão
2019,Setembro,3667.0,Maranhão
2019,Outubro,3645.0,Maranhão
2019,Novembro,3158.0,Maranhão
2019,Dezembro,1813.0,Maranhão
2020,Janeiro,86.0,Maranhão
2020,Fevereiro,72.0,Maranhão
2020,Março,39.0,Maranhão
2020,Abril,93.0,Maranhão
2020,Maio,231.0,Maranhão
2020,Junho,757.0,Maranhão
2020,Julho,1871.0,Maranhão
2020,Agosto,2162.0,Maranhão
2020,Setembro,4403.0,Maranhão
2020,Outubro,3394.0,Maranhão
2020,Novembro,2481.0,Maranhão
2020,Dezembro,1228.0,Maranhão
2021,Janeiro,228.0,Maranhão
2021,Fevereiro,128.0,Maranhão
2021,Março,62.0,Maranhão
2021,Abril,96.0,Maranhão
2021,Maio,471.0,Maranhão
2021,Junho,979.0,Maranhão
2021,Julho,1507.0,Maranhão
2021,Agosto,3322.0,Maranhão
2021,Setembro,2469.0,Maranhão
2021,Outubro,3069.0,Maranhão
2021,Novembro,2502.0,Maranhão
2021,Dezembro,1244.0,Maranhão
2022,Janeiro,185.0,Maranhão
2022,Fevereiro,92.0,Maranhão
2022,Março,44.0,Maranhão
2022,Abril,66.0,Maranhão
2022,Maio,454.0,Maranhão
2022,Junho,917.0,Maranhão
2022,Julho,2170.0,Maranhão
2022,Agosto,3473.0,Maranhão
2022,Setembro,4166.0,Maranhão
2022,Outubro,4495.0,Maranhão
2022,Novembro,2621.0,Maranhão
2022,Dezembro,1541.0,Maranhão
2023,Janeiro,298.0,Maranhão
2023,Fevereiro,135.0,Maranhão
2023,Março,106.0,Maranhão
2023,Abril,155.0,Maranhão
2023,Maio,478.0,Maranhão
2023,Junho,1338.0,Maranhão
2023,Julho,2405.0,Maranhão
2023,Agosto,2431.0,Maranhão
2023,Setembro,4719.0,Maranhão
2023,Outubro,4283.0,Maranhão
2023,Novembro,2893.0,Maranhão
2023,Dezembro,1872.0,Maranhão
2024,Janeiro,457.0,Maranhão
2024,Fevereiro,98.0,Maranhão
2024,Março,159.0,Maranhão
2024,Abril,95.0,Maranhão
2024,Maio,434.0,Maranhão
2024,Junho,1166.0,Maranhão
2024,Julho,2320.0,Maranhão
2024,Agosto,2892.0,Maranhão
2024,Setembro,4132.0,Maranhão
2024,Outubro,4500.0,Maranhão
2024,Novembro,4046.0,Maranhão
2024,Dezembro,2580.0,Maranhão
2025,Janeiro,434.0,Maranhão
2025,Fevereiro,105.0,Maranhão
2025,Março,63.0,Maranhão
2025,Abril,134.0,Maranhão
2025,Maio,144.0,Maranhão
2025,Junho,,Maranhão
2025,Julho,,Maranhão
2025,Agosto,,Maranhão
2025,Setembro,,Maranhão
2025,Outubro,,Maranhão
2025,Novembro,,Maranhão
2025,Dezembro,,Maranhão
1998,Janeiro,,Mato Grosso
1998,Fevereiro,,Mato Grosso
1998,Março,,Mato Grosso
1998,Abril,,Mato Grosso
1998,Maio,,Mato Grosso
1998,Junho,2200.0,Mato Grosso
1998,Julho,3711.0,Mato Grosso
1998,Agosto,15404.0,Mato Grosso
1998,Setembro,10360.0,Mato Grosso
1998,Outubro,2705.0,Mato Grosso
1998,Novembro,182.0,Mato Grosso
1998,Dezembro,76.0,Mato Grosso
1999,Janeiro,39.0,Mato Grosso
1999,Fevereiro,28.0,Mato Grosso
1999,Março,18.0,Mato Grosso
1999,Abril,76.0,Mato Grosso
1999,Maio,730.0,Mato Grosso
1999,Junho,2201.0,Mato Grosso
1999,Julho,3926.0,Mato Grosso
1999,Agosto,18563.0,Mato Grosso
1999,Setembro,11726.0,Mato Grosso
1999,Outubro,6111.0,Mato Grosso
1999,Novembro,842.0,Mato Grosso
1999,Dezembro,47.0,Mato Grosso
2000,Janeiro,44.0,Mato Grosso
2000,Fevereiro,35.0,Mato Grosso
2000,Março,60.0,Mato Grosso
2000,Abril,59.0,Mato Grosso
2000,Maio,1192.0,Mato Grosso
2000,Junho,4358.0,Mato Grosso
2000,Julho,1335.0,Mato Grosso
2000,Agosto,6059.0,Mato Grosso
2000,Setembro,6251.0,Mato Grosso
2000,Outubro,6063.0,Mato Grosso
2000,Novembro,502.0,Mato Grosso
2000,Dezembro,98.0,Mato Grosso
2001,Janeiro,44.0,Mato Grosso
2001,Fevereiro,54.0,Mato Grosso
2001,Março,24.0,Mato Grosso
2001,Abril,309.0,Mato Grosso
2001,Maio,1191.0,Mato Grosso
2001,Junho,6641.0,Mato Grosso
2001,Julho,1554.0,Mato Grosso
2001,Agosto,7755.0,Mato Grosso
2001,Setembro,8487.0,Mato Grosso
2001,Outubro,6544.0,Mato Grosso
2001,Novembro,373.0,Mato Grosso
2001,Dezembro,37.0,Mato Grosso
2002,Janeiro,172.0,Mato Grosso
2002,Fevereiro,22.0,Mato Grosso
2002,Março,103.0,Mato Grosso
2002,Abril,641.0,Mato Grosso
2002,Maio,2522.0,Mato Grosso
2002,Junho,7879.0,Mato Grosso
2002,Julho,6932.0,Mato Grosso
2002,Agosto,16911.0,Mato Grosso
2002,Setembro,18707.0,Mato Grosso
2002,Outubro,10863.0,Mato Grosso
2002,Novembro,3247.0,Mato Grosso
2002,Dezembro,1127.0,Mato Grosso
2003,Janeiro,883.0,Mato Grosso
2003,Fevereiro,566.0,Mato Grosso
2003,Março,541.0,Mato Grosso
2003,Abril,930.0,Mato Grosso
2003,Maio,2765.0,Mato Grosso
2003,Junho,9038.0,Mato Grosso
2003,Julho,12311.0,Mato Grosso
2003,Agosto,12841.0,Mato Grosso
2003,Setembro,19936.0,Mato Grosso
2003,Outubro,6660.0,Mato Grosso
2003,Novembro,2443.0,Mato Grosso
2003,Dezembro,1646.0,Mato Grosso
2004,Janeiro,261.0,Mato Grosso
2004,Fevereiro,397.0,Mato Grosso
2004,Março,822.0,Mato Grosso
2004,Abril,946.0,Mato Grosso
2004,Maio,4053.0,Mato Grosso
2004,Junho,11530.0,Mato Grosso
2004,Julho,13214.0,Mato Grosso
2004,Agosto,16025.0,Mato Grosso
2004,Setembro,34088.0,Mato Grosso
2004,Outubro,11405.0,Mato Grosso
2004,Novembro,2825.0,Mato Grosso
2004,Dezembro,1446.0,Mato Grosso
2005,Janeiro,440.0,Mato Grosso
2005,Fevereiro,951.0,Mato Grosso
2005,Março,423.0,Mato Grosso
2005,Abril,1010.0,Mato Grosso
2005,Maio,2259.0,Mato Grosso
2005,Junho,2696.0,Mato Grosso
2005,Julho,6543.0,Mato Grosso
2005,Agosto,18153.0,Mato Grosso
2005,Setembro,27674.0,Mato Grosso
2005,Outubro,9852.0,Mato Grosso
2005,Novembro,1539.0,Mato Grosso
2005,Dezembro,564.0,Mato Grosso
2006,Janeiro,1000.0,Mato Grosso
2006,Fevereiro,414.0,Mato Grosso
2006,Março,474.0,Mato Grosso
2006,Abril,428.0,Mato Grosso
2006,Maio,1013.0,Mato Grosso
2006,Junho,2398.0,Mato Grosso
2006,Julho,4561.0,Mato Grosso
2006,Agosto,9975.0,Mato Grosso
2006,Setembro,17382.0,Mato Grosso
2006,Outubro,2818.0,Mato Grosso
2006,Novembro,2711.0,Mato Grosso
2006,Dezembro,305.0,Mato Grosso
2007,Janeiro,470.0,Mato Grosso
2007,Fevereiro,280.0,Mato Grosso
2007,Março,679.0,Mato Grosso
2007,Abril,809.0,Mato Grosso
2007,Maio,1546.0,Mato Grosso
2007,Junho,3552.0,Mato Grosso
2007,Julho,4217.0,Mato Grosso
2007,Agosto,18331.0,Mato Grosso
2007,Setembro,37231.0,Mato Grosso
2007,Outubro,11291.0,Mato Grosso
2007,Novembro,1025.0,Mato Grosso
2007,Dezembro,537.0,Mato Grosso
2008,Janeiro,232.0,Mato Grosso
2008,Fevereiro,208.0,Mato Grosso
2008,Março,227.0,Mato Grosso
2008,Abril,358.0,Mato Grosso
2008,Maio,522.0,Mato Grosso
2008,Junho,1147.0,Mato Grosso
2008,Julho,2497.0,Mato Grosso
2008,Agosto,5259.0,Mato Grosso
2008,Setembro,9639.0,Mato Grosso
2008,Outubro,7778.0,Mato Grosso
2008,Novembro,984.0,Mato Grosso
2008,Dezembro,597.0,Mato Grosso
2009,Janeiro,615.0,Mato Grosso
2009,Fevereiro,203.0,Mato Grosso
2009,Março,379.0,Mato Grosso
2009,Abril,255.0,Mato Grosso
2009,Maio,601.0,Mato Grosso
2009,Junho,1148.0,Mato Grosso
2009,Julho,1730.0,Mato Grosso
2009,Agosto,2326.0,Mato Grosso
2009,Setembro,3692.0,Mato Grosso
2009,Outubro,3173.0,Mato Grosso
2009,Novembro,730.0,Mato Grosso
2009,Dezembro,207.0,Mato Grosso
2010,Janeiro,327.0,Mato Grosso
2010,Fevereiro,440.0,Mato Grosso
2010,Março,663.0,Mato Grosso
2010,Abril,893.0,Mato Grosso
2010,Maio,1382.0,Mato Grosso
2010,Junho,2186.0,Mato Grosso
2010,Julho,4037.0,Mato Grosso
2010,Agosto,17459.0,Mato Grosso
2010,Setembro,24140.0,Mato Grosso
2010,Outubro,5433.0,Mato Grosso
2010,Novembro,920.0,Mato Grosso
2010,Dezembro,1133.0,Mato Grosso
2011,Janeiro,206.0,Mato Grosso
2011,Fevereiro,147.0,Mato Grosso
2011,Março,301.0,Mato Grosso
2011,Abril,467.0,Mato Grosso
2011,Maio,640.0,Mato Grosso
2011,Junho,1074.0,Mato Grosso
2011,Julho,1066.0,Mato Grosso
2011,Agosto,2652.0,Mato Grosso
2011,Setembro,6634.0,Mato Grosso
2011,Outubro,2533.0,Mato Grosso
2011,Novembro,1198.0,Mato Grosso
2011,Dezembro,453.0,Mato Grosso
2012,Janeiro,179.0,Mato Grosso
2012,Fevereiro,200.0,Mato Grosso
2012,Março,419.0,Mato Grosso
2012,Abril,560.0,Mato Grosso
2012,Maio,958.0,Mato Grosso
2012,Junho,1933.0,Mato Grosso
2012,Julho,2120.0,Mato Grosso
2012,Agosto,6429.0,Mato Grosso
2012,Setembro,10620.0,Mato Grosso
2012,Outubro,3475.0,Mato Grosso
2012,Novembro,488.0,Mato Grosso
2012,Dezembro,572.0,Mato Grosso
2013,Janeiro,276.0,Mato Grosso
2013,Fevereiro,374.0,Mato Grosso
2013,Março,636.0,Mato Grosso
2013,Abril,411.0,Mato Grosso
2013,Maio,962.0,Mato Grosso
2013,Junho,1388.0,Mato Grosso
2013,Julho,1711.0,Mato Grosso
2013,Agosto,3739.0,Mato Grosso
2013,Setembro,5915.0,Mato Grosso
2013,Outubro,1828.0,Mato Grosso
2013,Novembro,906.0,Mato Grosso
2013,Dezembro,408.0,Mato Grosso
2014,Janeiro,244.0,Mato Grosso
2014,Fevereiro,134.0,Mato Grosso
2014,Março,481.0,Mato Grosso
2014,Abril,658.0,Mato Grosso
2014,Maio,803.0,Mato Grosso
2014,Junho,1696.0,Mato Grosso
2014,Julho,2112.0,Mato Grosso
2014,Agosto,6418.0,Mato Grosso
2014,Setembro,6569.0,Mato Grosso
2014,Outubro,4657.0,Mato Grosso
2014,Novembro,836.0,Mato Grosso
2014,Dezembro,347.0,Mato Grosso
2015,Janeiro,720.0,Mato Grosso
2015,Fevereiro,396.0,Mato Grosso
2015,Março,517.0,Mato Grosso
2015,Abril,638.0,Mato Grosso
2015,Maio,437.0,Mato Grosso
2015,Junho,1328.0,Mato Grosso
2015,Julho,1461.0,Mato Grosso
2015,Agosto,4498.0,Mato Grosso
2015,Setembro,8933.0,Mato Grosso
2015,Outubro,5730.0,Mato Grosso
2015,Novembro,1670.0,Mato Grosso
2015,Dezembro,1413.0,Mato Grosso
2016,Janeiro,300.0,Mato Grosso
2016,Fevereiro,763.0,Mato Grosso
2016,Março,934.0,Mato Grosso
2016,Abril,1351.0,Mato Grosso
2016,Maio,929.0,Mato Grosso
2016,Junho,1306.0,Mato Grosso
2016,Julho,3301.0,Mato Grosso
2016,Agosto,6168.0,Mato Grosso
2016,Setembro,8284.0,Mato Grosso
2016,Outubro,2715.0,Mato Grosso
2016,Novembro,855.0,Mato Grosso
2016,Dezembro,399.0,Mato Grosso
2017,Janeiro,457.0,Mato Grosso
2017,Fevereiro,295.0,Mato Grosso
2017,Março,698.0,Mato Grosso
2017,Abril,708.0,Mato Grosso
2017,Maio,844.0,Mato Grosso
2017,Junho,1476.0,Mato Grosso
2017,Julho,2100.0,Mato Grosso
2017,Agosto,4578.0,Mato Grosso
2017,Setembro,14840.0,Mato Grosso
2017,Outubro,3738.0,Mato Grosso
2017,Novembro,928.0,Mato Grosso
2017,Dezembro,249.0,Mato Grosso
2018,Janeiro,317.0,Mato Grosso
2018,Fevereiro,266.0,Mato Grosso
2018,Março,766.0,Mato Grosso
2018,Abril,426.0,Mato Grosso
2018,Maio,985.0,Mato Grosso
2018,Junho,1623.0,Mato Grosso
2018,Julho,1816.0,Mato Grosso
2018,Agosto,2650.0,Mato Grosso
2018,Setembro,6638.0,Mato Grosso
2018,Outubro,1711.0,Mato Grosso
2018,Novembro,363.0,Mato Grosso
2018,Dezembro,471.0,Mato Grosso
2019,Janeiro,576.0,Mato Grosso
2019,Fevereiro,709.0,Mato Grosso
2019,Março,1188.0,Mato Grosso
2019,Abril,708.0,Mato Grosso
2019,Maio,1118.0,Mato Grosso
2019,Junho,2151.0,Mato Grosso
2019,Julho,2326.0,Mato Grosso
2019,Agosto,8030.0,Mato Grosso
2019,Setembro,10747.0,Mato Grosso
2019,Outubro,1774.0,Mato Grosso
2019,Novembro,1176.0,Mato Grosso
2019,Dezembro,666.0,Mato Grosso
2020,Janeiro,768.0,Mato Grosso
2020,Fevereiro,806.0,Mato Grosso
2020,Março,1270.0,Mato Grosso
2020,Abril,992.0,Mato Grosso
2020,Maio,951.0,Mato Grosso
2020,Junho,1960.0,Mato Grosso
2020,Julho,2429.0,Mato Grosso
2020,Agosto,10430.0,Mato Grosso
2020,Setembro,20312.0,Mato Grosso
2020,Outubro,5259.0,Mato Grosso
2020,Novembro,1919.0,Mato Grosso
2020,Dezembro,612.0,Mato Grosso
2021,Janeiro,479.0,Mato Grosso
2021,Fevereiro,578.0,Mato Grosso
2021,Março,518.0,Mato Grosso
2021,Abril,631.0,Mato Grosso
2021,Maio,1149.0,Mato Grosso
2021,Junho,2185.0,Mato Grosso
2021,Julho,1715.0,Mato Grosso
2021,Agosto,6617.0,Mato Grosso
2021,Setembro,5602.0,Mato Grosso
2021,Outubro,2358.0,Mato Grosso
2021,Novembro,443.0,Mato Grosso
2021,Dezembro,245.0,Mato Grosso
2022,Janeiro,556.0,Mato Grosso
2022,Fevereiro,472.0,Mato Grosso
2022,Março,543.0,Mato Grosso
2022,Abril,526.0,Mato Grosso
2022,Maio,2533.0,Mato Grosso
2022,Junho,2210.0,Mato Grosso
2022,Julho,1919.0,Mato Grosso
2022,Agosto,7699.0,Mato Grosso
2022,Setembro,8876.0,Mato Grosso
2022,Outubro,1548.0,Mato Grosso
2022,Novembro,1746.0,Mato Grosso
2022,Dezembro,411.0,Mato Grosso
2023,Janeiro,240.0,Mato Grosso
2023,Fevereiro,515.0,Mato Grosso
2023,Março,576.0,Mato Grosso
2023,Abril,644.0,Mato Grosso
2023,Maio,1666.0,Mato Grosso
2023,Junho,2447.0,Mato Grosso
2023,Julho,1453.0,Mato Grosso
2023,Agosto,2626.0,Mato Grosso
2023,Setembro,4219.0,Mato Grosso
2023,Outubro,2454.0,Mato Grosso
2023,Novembro,3705.0,Mato Grosso
2023,Dezembro,1178.0,Mato Grosso
2024,Janeiro,847.0,Mato Grosso
2024,Fevereiro,863.0,Mato Grosso
2024,Março,1624.0,Mato Grosso
2024,Abril,797.0,Mato Grosso
2024,Maio,1996.0,Mato Grosso
2024,Junho,2671.0,Mato Grosso
2024,Julho,2472.0,Mato Grosso
2024,Agosto,14617.0,Mato Grosso
2024,Setembro,19964.0,Mato Grosso
2024,Outubro,3814.0,Mato Grosso
2024,Novembro,435.0,Mato Grosso
2024,Dezembro,451.0,Mato Grosso
2025,Janeiro,256.0,Mato Grosso
2025,Fevereiro,239.0,Mato Grosso
2025,Março,429.0,Mato Grosso
2025,Abril,222.0,Mato Grosso
2025,Maio,386.0,Mato Grosso
2025,Junho,,Mato Grosso
2025,Julho,,Mato Grosso
2025,Agosto,,Mato Grosso
2025,Setembro,,Mato Grosso
2025,Outubro,,Mato Grosso
2025,Novembro,,Mato Grosso
2025,Dezembro,,Mato Grosso
1998,Janeiro,,Minas Gerais
1998,Fevereiro,,Minas Gerais
1998,Março,,Minas Gerais
1998,Abril,,Minas Gerais
1998,Maio,,Minas Gerais
1998,Junho,70.0,Minas Gerais
1998,Julho,231.0,Minas Gerais
1998,Agosto,878.0,Minas Gerais
1998,Setembro,1977.0,Minas Gerais
1998,Outubro,1091.0,Minas Gerais
1998,Novembro,31.0,Minas Gerais
1998,Dezembro,21.0,Minas Gerais
1999,Janeiro,36.0,Minas Gerais
1999,Fevereiro,112.0,Minas Gerais
1999,Março,13.0,Minas Gerais
1999,Abril,27.0,Minas Gerais
1999,Maio,51.0,Minas Gerais
1999,Junho,133.0,Minas Gerais
1999,Julho,319.0,Minas Gerais
1999,Agosto,1193.0,Minas Gerais
1999,Setembro,2687.0,Minas Gerais
1999,Outubro,1361.0,Minas Gerais
1999,Novembro,271.0,Minas Gerais
1999,Dezembro,32.0,Minas Gerais
